forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
h3651,6510.534432,7249.447865,7705.797029,8011.021762,8434.781588,8563.380236,8567.486839,9092.895222,9189.588337,9445.339508,9550.228201,9593.050806,9748.575118,9890.706104,10030.4797,10149.94367,10171.82512,10193.78248,10491.63179,10546.6018,10583.88116,10635.71667,10693.91829,11008.23837,11112.79719,11129.99447,11186.94408,11278.87168,11291.05679,11333.80656,11586.98733,11595.30468,11610.09139,11757.183,11840.61737,11921.49888,11926.338,11928.94045,12109.02302,12205.46992,12240.76838,12302.24339,12309.98716,12383.12226,12403.15653,12407.5769,12638.41272,12683.33391,12707.70382,12721.55738,12823.58942,12841.02379,12919.58719,12919.60578,13038.20957,13121.51188,13137.90175,13171.6163,13178.35949,13352.17105,13360.77849,13427.94772,13681.99331,13684.30251,13757.95579,13799.83209,13967.91926,14039.89424,14115.48927,14172.29556,14220.76112,14253.57147,14268.87659,14379.74308,14519.11466,14547.00774,14585.94252,14693.59463,14704.70934,14875.84458,14885.34332,14912.69476,14937.59891,15100.89535,15189.25269,15196.95431,15269.03379,15269.90686,15288.22801,15303.8688,15342.31258,15573.14214,15580.23364,15640.26588,15723.41552,15804.76314,15852.13793,16039.99052,16054.70357
h3652,7866.16257,7936.106964,8214.774682,8661.167889,8949.560951,9153.008828,9305.696727,9734.068038,9807.826243,9997.377372,10085.07668,10300.01907,10338.24604,10689.07494,11068.29365,11201.49499,11479.62067,11490.29471,11578.47392,11976.94516,12029.36008,12093.98102,12166.07822,12170.1686,12309.69124,12361.66678,12481.22526,12549.41122,12616.76306,12734.91652,12924.4371,12925.13762,13309.60523,13518.72129,13557.64053,13597.0284,13864.549,13941.61271,13969.19547,14092.56446,14310.37734,14315.09291,14585.50774,14599.89549,14628.08527,14828.06553,14858.94387,14943.74806,14984.08249,15062.877,15165.10182,15703.08407,15786.22852,15833.81387,15872.16049,15974.0637,15983.76275,16087.91893,16199.08482,16264.70373,16415.76505,16463.12627,16605.59898,16607.48669,16680.80033,16899.66694,17100.15761,17101.25735,17112.04999,17185.70279,17215.78617,17472.65332,17695.07696,17698.40957,17969.91958,17970.48085,17980.74621,18018.82,18064.4631,18065.23092,18107.68073,18192.03947,18291.77004,18426.58941,18471.28675,18517.90204,18547.46702,18604.64087,18637.48543,18647.28514,18747.15931,18826.14174,19111.74893,19140.4082,19302.98384,19363.36296,19475.05233,19532.95488,19615.58056
h3653,8042.284805,8607.292111,9341.95204,9376.35111,9508.226574,9589.58474,9596.936142,9615.220539,9801.401518,9819.435068,9895.328842,9945.599127,9967.020151,10031.56353,10077.38241,10165.33932,10184.94052,10195.78131,10422.56039,10580.49282,10780.67975,11173.00443,11214.73857,11339.87751,11367.12837,11470.959,11723.57922,11865.94196,12620.4863,12778.4058,12901.57938,13162.39947,13255.47834,13349.25305,13504.50779,13539.04682,13725.55597,13736.57548,13844.90333,14013.18363,14017.62741,14103.62368,14186.10598,14294.1247,14298.84035,14327.69734,14441.94921,14458.56384,14619.74906,14623.79533,14653.55015,14913.7629,14969.9843,15049.10941,15091.80858,15114.17466,15132.30293,15146.81563,15149.77274,15184.64413,15222.63158,15252.62918,15296.75044,15297.47326,15354.53331,15361.48415,15516.51838,15536.33915,15585.4181,15628.1401,15686.40183,15687.5543,15777.31733,16066.92109,16366.95204,16404.19171,16494.62017,16503.78905,16508.22722,16655.11659,16711.93186,16778.23241,16794.80287,16881.24243,16923.16397,16953.13094,17003.19637,17162.45055,17180.53552,17333.65847,17335.29402,17359.53634,17371.27194,17460.33461,17560.91417,17602.10343,17671.01234,17832.23541,17844.35973
h3654,8361.108621,8972.511814,9093.54558,9152.284268,9295.88515,9468.579691,9550.538265,9751.798723,9892.212385,9930.747708,9975.91737,10185.29788,10203.16521,10214.37108,10414.31651,10637.18237,10687.27612,10741.96223,10742.6837,10861.18881,10940.59565,11311.25815,11424.59319,11447.14184,11525.32984,11596.22687,11611.28658,11859.71157,12297.63665,12381.82527,12396.95586,12415.84353,12504.29283,12538.97957,12542.80555,12542.83522,12683.8349,12828.83956,12996.24531,13112.80438,13155.52574,13165.41,13200.60044,13203.92737,13237.52888,13365.63914,13394.94645,13500.79413,13686.87593,13709.6018,13769.11789,13796.07879,13836.11891,14066.58592,14138.82212,14153.28666,14197.68918,14225.63752,14241.97717,14278.69109,14339.0587,14460.76813,14520.02127,14762.41733,14945.02064,14955.70101,15094.95127,15342.5229,15434.44983,15463.91446,15480.91085,15497.59385,15498.44982,15499.12743,15503.25573,15520.60788,15548.69637,15574.30346,15587.7563,15643.11556,15677.79422,15688.09001,15710.55762,15748.05026,15802.51153,15857.89038,15905.08358,16108.14737,16156.37306,16168.48811,16212.77332,16237.61534,16241.57282,16279.65733,16410.56627,16427.52025,16434.66427,16458.06899,16471.60147
h3655,8049.922825,8277.60451,8460.117035,8706.724923,9333.194201,9522.427445,9624.021829,9840.36769,10092.66841,10676.70364,10866.23047,11020.60132,11062.67795,11111.12521,11340.80384,11437.08281,11679.03116,11703.39486,11776.61849,11782.01699,11994.88099,12012.62357,12083.66532,12110.56275,12181.5589,12199.0632,12238.4708,12249.40214,12256.94856,12420.54069,12433.54569,12595.14129,12618.35747,12788.01209,12974.72869,13286.82607,13446.88328,13469.91801,13520.68127,13548.3121,13731.73148,13752.55569,13799.59787,13877.90835,13959.84263,13991.85457,14116.23304,14161.4993,14191.48107,14247.40025,14297.62163,14409.77898,14433.43716,14542.80099,14611.94892,14696.14232,14776.64786,14792.18618,14810.31052,14824.55497,15070.1307,15109.41227,15174.56404,15334.86047,15345.10822,15449.17834,15481.09541,15560.74286,15713.5405,15793.64941,16049.58801,16055.54011,16069.6711,16182.97478,16258.41652,16282.0977,16415.25597,16464.7159,16495.14826,16524.42186,16554.9019,16628.92805,16631.22706,16666.55954,16678.09848,16802.21846,16839.26036,16859.67218,16915.38815,16933.55092,17027.28847,17308.99607,17530.90234,17594.78262,17634.71314,17672.23224,17702.62994,17818.39367,17821.80604
h3656,8729.6465,9221.852648,9634.582786,9647.697133,9768.136349,9905.73947,9926.240735,9990.255796,10035.36084,10140.08106,10175.12052,10431.59924,10440.36933,10553.66815,10753.09971,10765.11653,10796.35123,10819.39989,11046.89467,11106.50095,11179.66827,11191.93171,11235.66981,11306.15341,11484.67692,11510.20911,11575.31603,11644.11072,11706.08287,11722.51475,11766.09249,11861.68968,11896.90273,11942.42344,11958.79407,11964.66819,12022.17936,12156.82912,12169.69481,12208.14007,12275.53497,12298.11181,12333.17613,12409.02412,12513.3943,12524.86771,12526.24758,12535.89892,12640.325,12673.44467,12678.69516,12740.40018,12852.53144,12857.41192,12904.8174,12941.07715,12990.72486,13148.28991,13183.99299,13199.82236,13219.71414,13252.7028,13295.86229,13296.66905,13408.03496,13504.46219,13556.05152,13643.79521,13715.49014,13813.39327,13852.29502,13936.83771,13945.64416,13964.19013,13983.80758,14006.64904,14048.12408,14156.22039,14177.25338,14191.52899,14205.75718,14234.04132,14271.45737,14377.93286,14412.11737,14565.45835,14567.30085,14569.39406,14595.98468,14612.08649,14619.91558,14620.32482,14682.47311,14692.02561,14703.12847,14727.64913,14735.99673,14752.02535,14782.77725
h3657,7258.606758,7898.593322,7960.135228,8416.830742,8645.427177,8868.030504,8928.702942,8992.894711,9129.762116,9149.200421,9173.62944,9426.111302,9520.86026,9588.257315,9943.323049,9983.475334,10069.35634,10170.62447,10288.69896,10646.46058,10789.4226,10875.68145,10995.37905,11058.77733,11084.52634,11117.51578,11141.05806,11166.48033,11238.75147,11333.85487,11350.74784,11362.04548,11423.01271,11521.40047,11547.47435,11592.85637,11664.47212,11691.52195,11755.273,11794.85329,11808.33704,11819.37186,11844.2197,11887.50493,12207.03693,12232.29107,12252.68816,12276.12571,12322.60636,12395.57783,12410.28389,12413.23791,12479.98154,12612.82253,12616.58911,12675.87765,12676.33694,12912.33912,12968.80287,13041.33024,13088.86718,13132.65227,13182.48614,13207.96105,13260.41159,13308.94209,13312.42837,13496.89805,13557.61734,13786.02929,14097.27073,14113.60356,14134.93167,14288.07573,14386.33694,14468.84583,14573.31873,14587.76385,14689.79093,14739.86991,14748.54499,14751.72804,14778.66871,14779.84762,14816.81798,14818.98398,14857.7956,14887.8227,14947.87925,14959.65729,14984.71203,15025.61301,15100.40236,15140.8598,15231.32523,15327.83629,15364.28442,15516.40045,15747.29863
h3658,5747.849554,6462.980169,6837.262451,6872.187728,7036.860784,7267.876126,7378.585302,7528.053882,7532.687741,7554.273777,7856.47815,7936.152649,7973.114734,8011.211629,8079.91436,8261.140576,8325.277899,8432.416124,8556.783221,8710.038177,8712.624796,8766.934442,8860.760987,8910.335413,8994.71197,9059.114105,9128.839912,9208.326311,9355.143979,9392.583009,9440.886724,9458.584444,9470.465439,9622.687204,9739.074382,9743.983015,9859.822372,9905.826887,10078.64208,10101.19558,10217.88977,10342.16075,10451.05076,10460.73682,10586.07748,10744.29829,11017.3605,11086.1249,11126.34615,11379.8914,11604.75041,11616.65157,11639.07252,11748.01745,11751.3798,11980.62106,12166.39417,12220.04406,12240.10337,12454.85513,12488.253,12746.40072,12773.3915,12795.33332,12870.95128,12929.45423,13071.41193,13082.58696,13087.03772,13197.64585,13210.81182,13233.79167,13269.51368,13320.43227,13347.66972,13475.8428,13552.84135,13573.72206,13613.71441,13720.52535,13818.7756,14060.8241,14139.35171,14187.18814,14242.23524,14295.80349,14315.9051,14470.36547,14505.39444,14542.5073,14730.90002,14856.6115,14916.40214,15003.55781,15168.61218,15170.16414,15215.54435,15221.50848,15297.59566
h3659,6399.820707,6502.913719,6580.368354,6933.612376,6937.811988,7088.607064,7231.015813,7263.856605,7327.035766,7397.209153,7460.142049,7853.434291,7896.90666,8054.442279,8140.302958,8228.45069,8727.868864,8790.478022,8828.661769,8835.43759,8998.090465,9015.8355,9303.725053,9303.952227,9426.495677,9427.402242,9542.440205,9714.522067,9775.714604,9842.762433,10070.00367,10148.67138,10232.37263,10323.75306,10380.79672,10467.92861,10474.98409,10575.59283,10592.49574,10640.62108,10726.96114,10741.00908,10750.64568,10781.79562,10846.60987,10848.74079,10886.09374,10928.88062,10991.83353,11053.90276,11057.24887,11091.92148,11343.06925,11391.22178,11416.40984,11560.85457,11740.52982,12102.5834,12112.70282,12217.89663,12372.17505,12476.81736,12608.13257,12650.71622,12815.82569,12937.35348,13041.50864,13247.78956,13294.06248,13480.3708,13548.14523,13549.20785,13663.28304,13704.22646,13778.25164,13924.05166,14038.8345,14107.43679,14154.18203,14275.91998,14301.02037,14305.87189,14371.43891,14446.97967,14512.07039,14515.01677,14555.30088,14788.90134,14796.62117,14907.39829,15292.4825,15419.62876,15445.57951,15550.21021,15618.11793,15663.95529,15759.82379,15860.3167,15930.17826
h3660,6311.220926,6345.515688,6553.860365,6829.57623,6854.396488,6973.293301,6997.753827,7276.287157,7386.44052,7535.772378,7643.956563,7731.730297,7804.018368,7937.102927,8002.562899,8526.310213,8619.480328,8647.358993,8943.689221,9189.499142,9225.581537,9295.57403,9382.069576,9386.938511,9460.862363,9582.16363,9665.381061,9775.222981,9868.223628,10010.22471,10033.37167,10331.11704,10395.37165,10523.69681,10552.04768,10584.67237,10721.65191,10755.2271,10788.09699,10791.28898,10840.32746,10842.81061,11023.55478,11278.33504,11288.22622,11294.67514,11531.63959,11714.46131,11873.48745,11894.78204,11934.14628,11936.92099,12007.6854,12062.65909,12084.32308,12097.89808,12150.55143,12168.03647,12218.42769,12242.54106,12472.61225,12722.19365,12775.8117,12809.8939,12879.25868,12985.48484,13040.62081,13076.1025,13150.90667,13189.91139,13244.44792,13284.98996,13380.575,13449.83805,13534.16143,13601.49488,13650.80092,13712.72482,13836.72243,13934.89449,14079.20414,14146.19021,14171.29666,14240.73538,14272.13326,14343.34036,14398.94714,14413.16134,14477.47301,14502.40439,14544.27633,14607.04272,14641.66447,14644.42752,14686.98026,14802.43184,14840.33818,14867.77064,15048.14566
h3661,5022.369966,5225.952227,5400.174667,5596.611302,5614.576746,5976.962009,6048.517378,6213.483321,6310.545002,6405.614102,6683.582352,7260.351092,7453.664788,7522.205908,7567.182778,7621.040786,7657.826271,7802.022859,7814.719038,7989.210373,8118.563549,8119.945181,8151.914506,8303.281077,8429.989069,8430.695961,8484.351031,8569.305545,8616.691609,8869.325953,8927.780809,8928.668313,8934.398099,9131.736907,9174.14177,9259.892584,9275.846037,9299.998881,9342.529442,9456.322579,9671.457765,9744.759603,9797.631524,9848.852744,9917.646902,9950.736539,10010.84063,10438.41989,10629.0883,10661.39644,10845.99458,11050.92875,11067.32016,11092.46768,11159.3278,11202.09193,11231.1691,11277.39122,11412.57129,11520.11678,11634.64351,11761.54392,11785.40132,11869.30567,11869.77273,11940.58834,12156.98883,12211.30429,12271.8229,12281.4417,12325.91632,12432.82104,12473.4865,12485.28595,12519.6067,12544.05335,12558.64204,12560.13874,12631.05968,12669.46692,12706.10465,13048.18008,13152.42244,13199.25406,13413.28154,13619.14938,13636.01687,13708.07379,13772.8062,13915.65379,14047.61093,14109.91769,14140.9128,14204.95537,14244.09445,14344.11996,14399.9436,14402.24889,14642.37446
h3662,4830.87332,4906.3019,5510.520397,5579.023181,5599.390661,5787.072109,5882.865543,6049.868595,6649.656289,7169.6147,7426.165723,7537.014278,7710.888822,7805.54472,7930.776589,8064.667324,8092.865578,8092.956356,8104.709297,8121.89341,8361.874269,8369.352325,8387.574908,8394.917051,8474.378765,8541.228778,8625.952196,8630.885848,8655.320505,8658.242603,8754.900398,8893.738332,8900.31946,8904.299867,9237.851727,9280.035677,9311.112192,9485.592216,9498.71224,9581.921286,9721.10707,9776.908399,9805.389397,9821.021516,9921.412414,9993.114227,10023.46755,10057.49887,10083.41794,10093.94957,10216.52551,10462.50663,10464.33317,10465.33295,10478.25305,10553.91902,10644.34634,10721.37889,10723.71202,10747.74037,10810.09478,10826.482,10898.68567,10947.30469,10960.46907,10963.08396,10983.97565,10999.5047,11039.94162,11053.20063,11129.49182,11206.03353,11253.00756,11276.2968,11284.63074,11307.97543,11312.5067,11367.74177,11437.99134,11449.6478,11485.19497,11535.41111,11567.05171,11600.96659,11604.92001,11669.00647,11673.47968,11719.18225,11720.33184,11940.18381,11950.43656,11951.31708,11976.19575,11982.21397,12028.03129,12056.24465,12142.65554,12260.06243,12389.83571
h3663,4826.903311,5084.677829,5117.343863,5135.156368,5179.999104,5399.868288,5780.932225,5947.408106,6041.132705,6051.167664,6341.399928,6383.13504,6392.731793,6406.413644,6451.110905,6455.415493,6503.712683,6609.820805,6630.691004,6638.366009,6724.228646,6731.433933,6821.307235,6865.905942,6928.885529,6951.219433,7043.709681,7185.632835,7194.864962,7216.125407,7256.559045,7270.422837,7319.50225,7325.551124,7450.220501,7489.326669,7603.739684,7662.014813,7739.927902,7771.815886,7846.840543,7878.313264,7947.867257,7974.287448,8142.515983,8155.162271,8181.808104,8216.586098,8305.462814,8313.427562,8335.407316,8439.191779,8442.466428,8455.889142,8485.775373,8523.318981,8544.339686,8558.68148,8606.320674,8651.377409,8669.323411,8695.782292,8707.970622,8826.494202,8826.773623,8889.623436,8890.93397,8894.163418,8975.479677,9022.262476,9055.780385,9154.408951,9179.053417,9264.895983,9276.664769,9293.03544,9345.032052,9379.034978,9415.879159,9514.956992,9532.723399,9554.579138,9596.669332,9636.425715,9701.566664,9759.15344,9775.948486,9795.51547,9863.879748,9964.205548,10027.67798,10037.60948,10055.3992,10170.66362,10172.18579,10248.63271,10323.96332,10347.371,10369.28798
h3664,5056.547278,5198.635481,5271.006799,5440.670534,5650.76409,5784.280138,5866.877027,5882.884893,5927.978507,5954.119294,6018.189409,6044.962896,6111.686967,6186.484899,6199.16363,6237.366751,6307.350588,6330.897901,6404.278797,6481.582849,6505.362732,6550.585312,6607.831513,6711.043482,6795.953451,6826.766896,6971.62818,6971.7894,7028.520622,7062.455918,7204.916939,7275.813496,7297.219511,7319.095982,7325.307507,7355.635814,7432.074417,7481.851039,7499.640577,7619.875478,7651.324711,7812.726273,7822.706928,7910.303168,7916.115471,8046.732,8083.171591,8114.243977,8181.319459,8194.819332,8269.033264,8415.974224,8511.257694,8588.429748,8599.379763,8620.734054,8684.667919,8744.376752,8837.69896,8885.295779,9015.620399,9045.212398,9062.133209,9075.893541,9076.197521,9076.996874,9127.134439,9178.393583,9213.746778,9359.453366,9406.497205,9471.293408,9477.300918,9482.988223,9483.463788,9590.475221,9663.175891,9740.098514,9747.644252,9801.912908,9871.582459,9939.923452,9950.87614,10002.94253,10005.16813,10059.18496,10065.44532,10066.30171,10087.04464,10153.9163,10248.22583,10297.00776,10399.26328,10451.52388,10475.30341,10480.03319,10582.01571,10687.8239,10742.33749
h3665,4192.718411,4233.466691,4254.604397,4281.724381,4305.172796,4382.610909,4436.947183,4520.083977,4559.239867,4628.505756,4699.887606,4742.040787,4760.28385,4797.483047,5001.50249,5035.416421,5082.381375,5140.504296,5271.333648,5287.98156,5292.790463,5546.926248,5608.002335,5655.061872,5711.018462,5920.928276,5947.205732,5954.997306,5964.235225,5975.497802,6028.23828,6239.626525,6429.103631,6528.497331,6543.059422,6554.357396,6673.926245,6753.06922,6857.885232,6934.93826,6995.340619,7010.436653,7020.565287,7021.875876,7089.092354,7099.120175,7348.27346,7360.081343,7447.843619,7448.308873,7479.027309,7518.4721,7559.907457,7592.838291,7648.208261,7649.215152,7651.604543,7656.094869,7693.32657,7731.804315,7819.371298,7821.416266,7832.906661,7892.83448,8103.321192,8177.223713,8186.728458,8247.894554,8252.697431,8266.558864,8365.582203,8374.025906,8429.441444,8511.58876,8526.038995,8558.411961,8647.15928,8876.856026,8965.039867,9027.505526,9055.596143,9078.129316,9134.932364,9204.403083,9298.226314,9439.030491,9443.05905,9505.448747,9516.693176,9523.39976,9563.866006,9581.967505,9747.146704,9850.494569,9894.898064,9937.272684,9998.111918,10105.55764,10555.1086
h3666,4083.990529,4090.509795,4140.192728,4243.408029,4328.690715,4449.705502,4471.896342,4599.094084,4752.496882,4757.979739,4803.794099,4987.590612,5026.903606,5092.642132,5158.139729,5166.489515,5282.29844,5458.376982,5575.151703,5692.528105,5695.034938,5724.09943,5725.739744,5732.270354,5847.171128,5854.868155,5857.347986,5868.764629,5943.864837,5949.551804,5988.128953,6185.3935,6318.179335,6320.38771,6350.957395,6363.678378,6370.785947,6463.766038,6517.775521,6527.218034,6538.932837,6643.603982,6707.213744,6975.726031,6988.535843,7024.444982,7061.624536,7387.567683,7447.585705,7475.913422,7557.395143,7611.436511,7789.373504,7829.24401,7867.332502,7896.891306,7943.105438,8066.047144,8124.736553,8180.785144,8184.737223,8239.937482,8267.696469,8268.298773,8300.151271,8328.885695,8420.286668,8437.531551,8478.258706,8611.143242,8720.481201,8839.63525,8858.70999,8916.635161,9021.105684,9040.458687,9258.545725,9277.457646,9327.379126,9411.867169,9612.552719,9676.273205,9702.945132,9840.710667,9885.507068,9929.40655,9930.371306,9965.763109,10224.03136,10246.39812,10313.86852,10410.07859,10569.19502,10665.65699,10799.73338,10992.37742,11062.95866,11076.15265,11139.47414
h3667,4220.676077,4310.773942,4411.719689,4469.284308,4505.753446,4536.56429,4549.522144,4732.394611,4752.345406,4782.467446,4785.01388,4861.911055,4986.632769,5074.415438,5188.057025,5208.337048,5254.873384,5302.349962,5429.666343,5464.78583,5483.441671,5669.542546,5701.799742,5794.871136,5803.114986,5876.696315,5885.683674,5893.619206,5945.596929,5961.618874,6008.225254,6046.794869,6053.154536,6054.515869,6086.52804,6392.323584,6409.377237,6726.396079,6755.443582,6769.484072,6782.178087,6791.07019,6796.29592,6800.678455,6855.629103,6872.351011,6902.49612,6990.825241,7030.339226,7123.73302,7218.877618,7221.511504,7287.413776,7354.150117,7368.474286,7527.235491,7543.646232,7600.193403,7635.706853,7665.154021,7691.034363,7776.727266,7853.340654,7858.15386,7861.987647,7955.067091,7978.441866,7982.490347,8055.45736,8057.541344,8076.68714,8108.55166,8246.456608,8348.361713,8379.669938,8397.449342,8480.782035,8558.696704,8581.008208,8590.460647,8614.490493,8857.467768,8958.565223,8972.286679,8988.462371,9063.795545,9074.279509,9131.942497,9187.326424,9192.616408,9229.33941,9310.655362,9511.604721,9645.676868,9719.706247,9774.991399,9824.179165,9876.372609,9877.387967
h3668,4134.427221,4147.994063,4363.188367,4426.456247,4468.312601,4505.083369,4612.524618,4867.62283,4973.9383,5010.359112,5033.11478,5138.060853,5190.848218,5353.723498,5362.8746,5454.8303,5522.105898,5671.002381,5709.995984,5771.697274,5899.480643,5918.434334,5933.512436,6000.124534,6010.582331,6014.704009,6079.414386,6129.683225,6155.070511,6220.516091,6268.854878,6299.248081,6393.320018,6407.38164,6408.295017,6449.678351,6456.743495,6510.362886,6536.999093,6546.062367,6768.625341,6894.122555,6977.352229,7071.206067,7199.633508,7262.416227,7356.218239,7365.449154,7392.978608,7618.089842,7744.99905,7759.220713,7795.922889,7852.042806,7973.257595,7993.926857,8040.778311,8080.052434,8096.873155,8203.57716,8253.364137,8294.816986,8422.703609,8429.303521,8436.244365,8456.581611,8591.504539,8664.814895,8726.734498,8866.062468,8890.068643,8946.226724,8948.687277,8996.694742,9071.233864,9111.667187,9159.622468,9166.891627,9271.15067,9395.756529,9439.145724,9440.65783,9544.098599,9559.418421,9607.603219,9813.120886,9891.448056,9917.550752,10062.45445,10120.61095,10120.80227,10323.71469,10340.57834,10363.70824,10368.85829,10424.80016,10432.67322,10490.78175,10564.24412
h3669,4599.842244,4665.543956,4668.315908,4717.554999,4731.745171,4845.317383,4849.978259,4956.626626,5165.682294,5240.425736,5307.428055,5483.797288,5485.629276,5627.234121,5670.278186,5725.609268,5915.27024,5973.368976,5985.232123,6119.446092,6135.838545,6155.104731,6155.896226,6343.0725,6376.057038,6429.725788,6435.234077,6450.130285,6728.061223,6760.589047,6911.539381,7070.623312,7199.88749,7241.619449,7247.341944,7311.299532,7342.858726,7408.451622,7441.244296,7458.376846,7463.914746,7473.560163,7489.96849,7497.803216,7518.320986,7605.87682,7642.160559,7729.643719,7860.566263,8056.111154,8078.035449,8120.72879,8432.481236,8528.509533,8562.072603,8591.532436,8771.48163,8834.680903,8837.645953,9003.98123,9015.247755,9056.693279,9058.226701,9222.538073,9342.678189,9523.734831,9535.811745,9598.125882,9622.352019,9631.596302,9816.249413,10002.56171,10076.37182,10157.3019,10164.12947,10323.62449,10352.29881,10382.42984,10393.68781,10410.39649,10490.0312,10537.14872,10598.50171,10664.08402,10729.33064,10764.41693,10809.23518,10925.22811,11034.33296,11296.47394,11305.96684,11405.83985,11427.64991,11429.62777,11474.68456,11539.99436,11678.25776,11698.9362,11718.85315
h3670,4207.028941,4472.423816,4522.812243,4656.610951,4694.520892,4838.237347,4840.893595,5131.033628,5296.582898,5345.1434,5559.657041,5621.046217,5655.734902,5679.826013,5690.107522,5759.095777,5980.572739,6011.173729,6084.815233,6160.487215,6197.544298,6236.16146,6321.031969,6328.663245,6379.724909,6389.524399,6435.119082,6628.254985,6695.145467,6707.126224,6747.421098,6764.173247,6801.354998,6904.32208,6984.233204,7034.039324,7083.259172,7105.824075,7223.873193,7247.993324,7374.258694,7408.009633,7418.899498,7472.742611,7594.05435,7620.630711,7625.346754,7813.559968,7921.278231,7960.535608,8021.7661,8273.771933,8301.496748,8370.645469,8467.518116,8558.640763,8566.853014,8581.827554,8685.422391,8717.992432,8817.428516,8819.621597,8843.319433,9016.708989,9093.222901,9215.433513,9314.220994,9362.530155,9428.046817,9468.065405,9575.500501,9974.792579,10118.88823,10142.59974,10226.41009,10243.45441,10441.40552,10464.9189,10530.98605,10693.68314,10826.65346,11011.63366,11134.8953,11239.57914,11354.52877,11597.92196,11698.72542,11727.53315,11761.85264,11826.14841,12048.75697,12142.44143,12189.41203,12241.91922,12281.48797,12366.18247,12448.50431,12487.32003,12606.09838
h3671,4442.602968,4444.845385,4500.588549,4553.30447,4562.409612,4644.377324,4869.842762,4925.816233,4933.965925,4969.880894,5050.241512,5258.283895,5302.013055,5374.561634,5455.595713,5567.710555,5596.421532,5604.933015,5647.952164,5666.29426,5733.622512,5756.722366,5764.901803,5766.246141,5790.276095,5827.264022,6071.815414,6106.809274,6329.513375,6384.253038,6468.532647,6596.676467,6604.819122,6699.177757,6744.094496,6754.644713,6798.37573,7063.502601,7105.872564,7153.435627,7168.95636,7216.773663,7228.986498,7247.778148,7448.567801,7516.102373,7584.53999,7636.292813,7987.954132,8015.47172,8099.339278,8158.852605,8198.565744,8261.974452,8449.082515,8482.622627,8520.64277,8561.155527,8577.503213,8599.963334,8702.564693,8884.99126,8885.839188,9140.282812,9171.920835,9175.920147,9660.05322,9858.050162,9959.1122,10040.66475,10230.67175,10239.65078,10323.88204,10339.406,10429.34217,10492.30976,10492.42703,10528.09706,10654.64118,10816.91269,10890.8023,10953.56618,11015.40828,11175.66205,11369.00054,11682.57119,11811.52958,11826.81757,11903.4324,11931.77001,11932.78638,12400.27645,12642.14174,12687.85588,12846.75588,13184.18368,13237.27522,13318.87021,13466.53073
h3672,4344.540865,4425.679687,4495.684911,4697.374543,4936.488793,4978.932609,5130.030226,5370.486587,5426.561995,5440.248532,5609.065415,5646.154532,5657.882671,5755.31844,5759.26372,5818.02201,5845.964584,5940.073476,6383.17653,6666.076166,6706.724543,6721.311503,6735.778991,6792.358561,6808.169298,7003.546235,7048.675596,7051.877281,7067.950966,7086.916105,7238.490127,7376.734695,7521.650621,7784.615664,8003.781665,8095.131424,8236.755889,8463.367406,8472.118986,8486.039644,8486.890734,8546.292497,8549.635521,8837.661813,8855.567857,8913.022096,8922.764846,9142.185112,9172.342885,9234.060067,9244.487728,9340.828474,9362.514879,9432.064088,9554.505179,9692.81139,10091.79376,10221.12201,10278.41933,10288.44049,10346.38792,10429.03092,10612.31873,10631.61034,11128.77791,11151.43664,11173.39228,11220.17785,11304.44357,11441.23446,11506.49114,11508.48863,11580.67667,11663.65767,11710.74385,11783.64859,11795.97848,11948.18273,12151.30557,12159.72562,12190.20146,12310.12731,12469.97079,12557.08974,12580.86781,12593.30058,12603.26565,12796.69987,12982.13104,12995.36112,13500.88663,13539.84013,13955.28981,14179.36256,14259.70154,14337.70842,14344.53102,14502.82184,14552.1239
