forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
h5699,33837.395,34881.9,35544.6,36043.125,36448.64,36793.793,37096.426,37367.4,37613.836,37840.684,38051.51,38249,38435.203,38611.734,38779.887,38940.723,39095.11,39243.777,39387.348,39526.34,39661.215,39792.363,39920.133,40044.832,40166.727,40286.062,40403.05,40517.89,40630.758,40741.816,40851.21,40959.08,41065.543,41170.72,41274.723,41377.645,41479.59,41580.64,41680.883,41780.395,41879.26,41977.547,42075.33,42172.67,42269.645,42366.305,42462.727,42558.96,42655.08,42751.133,42847.188,42943.305,43039.54,43135.957,43232.62,43329.594,43426.934,43524.715,43623.004,43721.867,43821.383,43921.625,44022.676,44124.617,44227.543,44331.543,44436.723,44543.188,44651.055,44760.45,44871.504,44984.375,45099.215,45216.203,45335.535,45457.434,45582.13,45709.902,45841.05,45975.926,46114.918,46258.484,46407.152,46561.54,46722.375,46890.53,47067.062,47253.26,47450.75,47661.582,47888.43,48134.867,48405.84,48708.473,49053.625,49459.137,49957.664,50620.367,51664.87
h5700,33994.8,35169.73,35915.184,36475.96,36932.11,37320.363,37660.79,37965.594,38242.805,38497.98,38735.137,38957.285,39166.74,39365.312,39554.465,39735.383,39909.047,40076.28,40237.773,40394.125,40545.84,40693.367,40837.094,40977.36,41114.477,41248.715,41380.312,41509.492,41636.453,41761.38,41884.434,42005.77,42125.527,42243.84,42360.83,42476.605,42591.277,42704.945,42817.703,42929.645,43040.855,43151.418,43261.406,43370.906,43479.984,43588.72,43697.176,43805.43,43913.547,44021.598,44129.65,44237.766,44346.02,44454.477,44563.21,44672.29,44781.79,44891.777,45002.34,45113.55,45225.492,45338.25,45451.918,45566.59,45682.367,45799.355,45917.668,46037.426,46158.76,46281.816,46406.742,46533.703,46662.883,46794.48,46928.72,47065.832,47206.1,47349.83,47497.355,47649.07,47805.42,47966.914,48134.15,48307.812,48488.73,48677.883,48876.457,49085.91,49308.06,49545.215,49800.39,50077.6,50382.406,50722.832,51111.086,51567.234,52128.01,52873.465,54048.395
h5701,38185.043,39264.58,39949.508,40464.754,40883.867,41240.6,41553.383,41833.445,42088.15,42322.6,42540.504,42744.617,42937.062,43119.516,43293.31,43459.54,43619.105,43772.758,43921.14,44064.797,44204.195,44339.742,44471.8,44600.68,44726.664,44850,44970.914,45089.605,45206.258,45321.04,45434.105,45545.59,45655.625,45764.332,45871.82,45978.195,46083.56,46187.996,46291.6,46394.457,46496.637,46598.22,46699.28,46799.887,46900.113,47000.016,47099.668,47199.133,47298.473,47397.75,47497.027,47596.367,47695.832,47795.484,47895.39,47995.613,48096.22,48197.28,48298.863,48401.047,48503.9,48607.504,48711.94,48817.305,48923.68,49031.168,49139.875,49249.91,49361.4,49474.46,49589.242,49705.895,49824.586,49945.5,50068.836,50194.82,50323.703,50455.758,50591.31,50730.703,50874.36,51022.742,51176.395,51335.96,51502.19,51675.99,51858.438,52050.887,52254.996,52472.9,52707.35,52962.06,53242.117,53554.902,53911.633,54330.746,54845.992,55530.92,56610.457
h5702,41145.215,42211.535,42888.08,43397.02,43811,44163.363,44472.32,44748.95,45000.535,45232.12,45447.355,45648.97,45839.06,46019.277,46190.94,46355.137,46512.75,46664.523,46811.09,46952.984,47090.676,47224.566,47355.004,47482.31,47606.75,47728.574,47848.008,47965.246,48080.473,48193.848,48305.527,48415.65,48524.336,48631.71,48737.887,48842.96,48947.03,49050.19,49152.527,49254.12,49355.05,49455.39,49555.215,49654.59,49753.586,49852.27,49950.703,50048.95,50147.074,50245.133,50343.195,50441.32,50539.566,50638,50736.68,50835.676,50935.05,51034.875,51135.215,51236.145,51337.74,51440.074,51543.24,51647.31,51752.383,51858.555,51965.93,52074.62,52184.74,52296.418,52409.797,52525.02,52642.258,52761.69,52883.52,53007.96,53135.26,53265.703,53399.594,53537.28,53679.18,53825.746,53977.52,54135.13,54299.324,54470.992,54651.21,54841.3,55042.914,55258.15,55489.73,55741.316,56017.95,56326.902,56679.266,57093.25,57602.188,58278.734,59345.05
h5703,52135.09,52562.23,52833.234,53037.1,53202.934,53344.082,53467.84,53578.652,53679.43,53772.195,53858.414,53939.176,54015.32,54087.51,54156.277,54222.047,54285.184,54345.98,54404.69,54461.53,54516.688,54570.32,54622.57,54673.562,54723.41,54772.21,54820.055,54867.016,54913.17,54958.59,55003.324,55047.438,55090.973,55133.984,55176.516,55218.605,55260.293,55301.617,55342.61,55383.305,55423.734,55463.93,55503.918,55543.723,55583.38,55622.91,55662.34,55701.695,55741,55780.28,55819.562,55858.867,55898.223,55937.652,55977.18,56016.836,56056.645,56096.63,56136.824,56177.254,56217.95,56258.94,56300.266,56341.953,56384.043,56426.574,56469.586,56513.125,56557.234,56601.973,56647.387,56693.543,56740.508,56788.348,56837.15,56886.996,56937.992,56990.242,57043.875,57099.03,57155.87,57214.58,57275.375,57338.51,57404.285,57473.05,57545.24,57621.387,57702.145,57788.363,57881.13,57981.91,58092.72,58216.48,58357.625,58523.457,58727.324,58998.332,59425.47
h5704,50831.184,51789.45,52397.438,52854.805,53226.836,53543.492,53821.14,54069.74,54295.832,54503.95,54697.37,54878.555,55049.383,55211.34,55365.613,55513.168,55654.81,55791.203,55922.918,56050.434,56174.17,56294.496,56411.715,56526.12,56637.95,56747.434,56854.76,56960.12,57063.67,57165.56,57265.92,57364.883,57462.56,57559.05,57654.465,57748.895,57842.418,57935.125,58027.094,58118.39,58209.094,58299.266,58388.973,58478.28,58567.246,58655.926,58744.387,58832.676,58920.855,59008.98,59097.105,59185.285,59273.58,59362.035,59450.72,59539.684,59628.99,59718.695,59808.87,59899.57,59990.87,60082.836,60175.543,60269.07,60363.496,60458.91,60555.406,60653.082,60752.043,60852.402,60954.293,61057.84,61163.2,61270.53,61380.01,61491.844,61606.246,61723.47,61843.79,61967.527,62095.047,62226.76,62363.152,62504.793,62652.35,62806.62,62968.58,63139.406,63320.59,63514.01,63722.133,63948.223,64196.824,64474.47,64791.13,65163.16,65620.52,66228.516,67186.78
h5705,55469.85,56277.277,56789.562,57174.938,57488.406,57755.22,57989.164,58198.633,58389.133,58564.492,58727.47,58880.133,59024.07,59160.53,59290.52,59414.85,59534.195,59649.12,59760.1,59867.547,59971.805,60073.188,60171.957,60268.355,60362.582,60454.83,60545.266,60634.04,60721.29,60807.14,60891.703,60975.086,61057.387,61138.69,61219.09,61298.652,61377.457,61455.57,61533.06,61609.99,61686.414,61762.39,61837.977,61913.227,61988.188,62062.91,62137.445,62211.836,62286.137,62360.39,62434.645,62508.94,62583.336,62657.87,62732.594,62807.555,62882.8,62958.39,63034.367,63110.793,63187.723,63265.21,63343.324,63422.13,63501.69,63582.086,63663.395,63745.69,63829.08,63913.64,63999.492,64086.742,64175.516,64265.95,64358.2,64452.426,64548.82,64647.594,64748.973,64853.234,64960.68,65071.66,65186.586,65305.93,65430.258,65560.25,65696.71,65840.65,65993.31,66156.29,66331.65,66522.15,66731.62,66965.56,67232.375,67545.84,67931.22,68443.5,69250.93
h5706,54858.15,55895.977,56554.44,57049.78,57452.703,57795.652,58096.35,58365.59,58610.453,58835.85,59045.332,59241.56,59426.57,59601.973,59769.05,59928.86,60082.26,60229.977,60372.63,60510.73,60644.742,60775.055,60902.01,61025.91,61147.027,61265.598,61381.84,61495.945,61608.094,61718.44,61827.137,61934.312,62040.098,62144.6,62247.938,62350.207,62451.496,62551.902,62651.504,62750.383,62848.613,62946.273,63043.43,63140.152,63236.5,63332.547,63428.35,63523.973,63619.473,63714.914,63810.355,63905.855,64001.477,64097.28,64193.324,64289.676,64386.4,64483.555,64581.21,64679.445,64778.324,64877.926,64978.332,65079.62,65181.887,65285.223,65389.73,65495.516,65602.695,65711.39,65821.734,65933.88,66047.984,66164.23,66282.8,66403.914,66527.82,66654.77,66785.086,66919.09,67057.2,67199.85,67347.57,67500.97,67660.77,67827.85,68003.26,68188.266,68384.49,68593.98,68819.375,69064.234,69333.48,69634.17,69977.125,70380.05,70875.38,71533.85,72571.68
h5707,55236.24,56363.168,57078.17,57616.04,58053.55,58425.945,58752.46,59044.816,59310.703,59555.453,59782.918,59995.992,60196.887,60387.35,60568.777,60742.305,60908.875,61069.273,61224.17,61374.133,61519.652,61661.152,61799.004,61933.543,62065.06,62193.812,62320.03,62443.938,62565.71,62685.53,62803.56,62919.938,63034.805,63148.285,63260.492,63371.54,63481.527,63590.55,63698.703,63806.074,63912.74,64018.785,64124.28,64229.305,64333.93,64438.223,64542.25,64646.082,64749.78,64853.418,64957.05,65060.754,65164.586,65268.613,65372.902,65477.527,65582.555,65688.05,65794.09,65900.76,66008.125,66116.28,66225.305,66335.3,66446.34,66558.55,66672.03,66786.9,66903.27,67021.305,67141.125,67262.9,67386.8,67513.02,67641.77,67773.29,67907.83,68045.68,68187.18,68332.7,68482.664,68637.555,68797.96,68964.53,69138.055,69319.484,69509.945,69710.84,69923.914,70151.38,70396.13,70662.016,70954.375,71280.89,71653.28,72090.8,72628.664,73343.664,74470.59
h5708,56683.395,57816.152,58534.85,59075.5,59515.277,59889.594,60217.8,60511.668,60778.93,61024.94,61253.586,61467.76,61669.695,61861.145,62043.508,62217.934,62385.363,62546.594,62702.293,62853.03,62999.3,63141.53,63280.1,63415.336,63547.53,63676.945,63803.82,63928.363,64050.77,64171.21,64289.848,64406.83,64522.29,64636.355,64749.145,64860.766,64971.32,65080.91,65189.625,65297.547,65404.766,65511.36,65617.4,65722.97,65828.13,65932.96,66037.53,66141.9,66246.13,66350.305,66454.48,66558.72,66663.086,66767.65,66872.48,66977.65,67083.21,67189.26,67295.85,67403.06,67510.99,67619.7,67729.29,67839.84,67951.47,68064.26,68178.32,68293.78,68410.766,68529.4,68649.84,68772.25,68896.79,69023.664,69153.086,69285.28,69420.516,69559.08,69701.31,69847.586,69998.32,70154.016,70315.25,70482.68,70657.1,70839.47,71030.914,71232.85,71447.02,71675.67,71921.69,72188.945,72482.81,72811.016,73185.336,73625.11,74165.766,74884.46,76017.22
h5709,56982.105,58167.004,58918.78,59484.316,59944.336,60335.887,60679.195,60986.59,61266.152,61523.492,61762.66,61986.695,62197.926,62398.184,62588.94,62771.395,62946.535,63115.184,63278.05,63435.727,63588.73,63737.508,63882.453,64023.91,64162.19,64297.566,64430.28,64560.555,64688.594,64814.582,64938.68,65061.043,65181.82,65301.137,65419.117,65535.875,65651.52,65766.16,65879.87,65992.76,66104.914,66216.414,66327.336,66437.766,66547.766,66657.42,66766.805,66875.98,66985.016,67093.98,67202.945,67311.98,67421.15,67530.53,67640.19,67750.195,67860.62,67971.55,68083.04,68195.195,68308.086,68421.805,68536.44,68652.08,68768.84,68886.82,69006.14,69126.914,69249.28,69373.375,69499.36,69627.4,69757.68,69890.39,70025.766,70164.05,70305.5,70450.45,70599.23,70752.234,70909.91,71072.77,71241.42,71416.56,71599.016,71789.77,71990.03,72201.26,72425.3,72664.46,72921.805,73201.37,73508.76,73852.07,74243.62,74703.64,75269.17,76020.95,77205.85
h5710,53871.957,55009.055,55730.508,56273.23,56714.69,57090.445,57419.906,57714.9,57983.184,58230.14,58459.664,58674.656,58877.367,59069.547,59252.61,59427.703,59595.777,59757.625,59913.918,60065.234,60212.066,60354.84,60493.938,60629.69,60762.395,60892.31,61019.668,61144.688,61267.562,61388.465,61507.555,61624.984,61740.89,61855.39,61968.613,62080.66,62191.64,62301.65,62410.777,62519.117,62626.746,62733.746,62840.195,62946.168,63051.734,63156.97,63261.934,63366.703,63471.34,63575.91,63680.48,63785.117,63889.883,63994.85,64100.082,64205.652,64311.625,64418.074,64525.074,64632.703,64741.04,64850.168,64960.176,65071.156,65183.207,65296.426,65410.93,65526.832,65644.266,65763.35,65884.26,66007.13,66132.15,66259.516,66389.42,66522.125,66657.88,66796.98,66939.76,67086.586,67237.9,67394.195,67556.04,67724.12,67899.21,68082.27,68274.45,68477.164,68692.16,68921.68,69168.63,69436.92,69731.914,70061.375,70437.125,70878.586,71421.31,72142.766,73279.86
h5711,55269.16,56440.41,57183.53,57742.55,58197.27,58584.31,58923.664,59227.52,59503.86,59758.234,59994.65,60216.1,60424.9,60622.848,60811.41,60991.76,61164.883,61331.594,61492.582,61648.44,61799.68,61946.746,62090.02,62229.85,62366.54,62500.35,62631.54,62760.312,62886.88,63011.41,63134.082,63255.035,63374.418,63492.363,63608.984,63724.4,63838.71,63952.023,64064.43,64176.02,64286.883,64397.098,64506.742,64615.9,64724.637,64833.027,64941.15,65049.062,65156.84,65264.55,65372.26,65480.043,65587.95,65696.08,65804.47,65913.2,66022.36,66132.01,66242.22,66353.086,66464.67,66577.08,66690.39,66804.7,66920.12,67036.74,67154.69,67274.07,67395.02,67517.695,67642.23,67768.79,67897.56,68028.75,68162.56,68299.25,68439.086,68582.36,68729.42,68880.664,69036.52,69197.51,69364.22,69537.34,69717.695,69906.26,70104.2,70313,70534.45,70770.87,71025.24,71301.586,71605.44,71944.8,72331.836,72786.555,73345.57,74088.695,75259.945
h5712,52905.227,54097.46,54853.895,55422.934,55885.8,56279.773,56625.21,56934.508,57215.8,57474.73,57715.383,57940.8,58153.34,58354.84,58546.777,58730.36,58906.586,59076.28,59240.152,59398.805,59552.754,59702.453,59848.297,59990.633,60129.77,60265.98,60399.516,60530.6,60659.434,60786.195,60911.062,61034.188,61155.71,61275.766,61394.477,61511.957,61628.316,61743.66,61858.082,61971.67,62084.52,62196.707,62308.32,62419.43,62530.117,62640.453,62750.508,62860.355,62970.066,63079.707,63189.348,63299.06,63408.906,63518.96,63629.297,63739.984,63851.094,63962.707,64074.895,64187.742,64301.332,64415.754,64531.098,64647.457,64764.938,64883.65,65003.703,65125.227,65248.35,65373.22,65499.98,65628.81,65759.9,65893.43,66029.65,66168.78,66311.12,66456.96,66606.66,66760.61,66919.26,67083.13,67252.83,67429.055,67612.63,67804.58,68006.07,68218.61,68444.03,68684.68,68943.61,69224.91,69534.2,69879.64,70273.62,70736.484,71305.516,72061.95,73254.19
h5713,52765.574,53908.324,54633.367,55178.785,55622.44,56000.066,56331.164,56627.625,56897.246,57145.43,57376.094,57592.156,57795.875,57989.008,58172.984,58348.945,58517.855,58680.508,58837.582,58989.65,59137.21,59280.695,59420.484,59556.914,59690.273,59820.836,59948.83,60074.473,60197.957,60319.46,60439.145,60557.156,60673.637,60788.707,60902.492,61015.098,61126.63,61237.188,61346.86,61455.734,61563.9,61671.43,61778.41,61884.91,61991,62096.758,62202.246,62307.535,62412.69,62517.78,62622.875,62728.03,62833.32,62938.81,63044.562,63150.656,63257.156,63364.133,63471.668,63579.832,63688.707,63798.38,63908.934,64020.465,64133.074,64246.855,64361.93,64478.41,64596.42,64716.105,64837.61,64961.094,65086.74,65214.73,65345.29,65478.652,65615.08,65754.87,65898.36,66045.914,66197.984,66355.055,66517.71,66686.62,66862.586,67046.555,67239.695,67443.41,67659.48,67890.13,68138.32,68407.94,68704.4,69035.5,69413.125,69856.78,70402.195,71127.24,72269.99
h5714,48124.992,49312.668,50066.207,50633.066,51094.16,51486.63,51830.742,52138.855,52419.074,52677.016,52916.742,53141.3,53353.023,53553.754,53744.957,53927.84,54103.387,54272.434,54435.68,54593.727,54747.086,54896.21,55041.496,55183.29,55321.89,55457.582,55590.61,55721.19,55849.527,55975.81,56100.195,56222.848,56343.906,56463.504,56581.758,56698.793,56814.707,56929.61,57043.59,57156.746,57269.164,57380.92,57492.105,57602.793,57713.055,57822.97,57932.6,58042.03,58151.32,58260.543,58369.766,58479.055,58588.48,58698.117,58808.03,58918.293,59028.977,59140.164,59251.92,59364.34,59477.492,59591.477,59706.38,59822.293,59939.33,60057.582,60177.18,60298.234,60420.887,60545.277,60671.56,60799.895,60930.477,61063.504,61199.195,61337.797,61479.586,61624.87,61774,61927.36,62085.406,62248.652,62417.7,62593.246,62776.13,62967.332,63168.06,63379.785,63604.344,63844.07,64102.01,64382.23,64690.344,65034.457,65426.92,65888.016,66454.875,67208.42,68396.09
h5715,41736.047,42817.594,43503.8,44020.004,44439.9,44797.293,45110.66,45391.242,45646.42,45881.312,46099.617,46304.11,46496.914,46679.707,46853.824,47020.367,47180.227,47334.168,47482.83,47626.75,47766.406,47902.207,48034.51,48163.633,48289.848,48413.414,48534.555,48653.47,48770.336,48885.332,48998.605,49110.3,49220.54,49329.45,49437.137,49543.71,49649.27,49753.906,49857.703,49960.746,50063.117,50164.89,50266.14,50366.934,50467.344,50567.438,50667.273,50766.92,50866.45,50965.91,51065.37,51164.895,51264.547,51364.383,51464.477,51564.887,51665.68,51766.93,51868.703,51971.074,52074.117,52177.914,52282.547,52388.105,52494.68,52602.37,52711.28,52821.52,52933.21,53046.484,53161.48,53278.35,53397.266,53518.402,53641.97,53768.188,53897.31,54029.613,54165.414,54305.07,54448.992,54597.652,54751.59,54911.453,55077.992,55252.113,55434.902,55627.707,55832.2,56050.508,56285.4,56540.58,56821.16,57134.523,57491.92,57911.812,58428.02,59114.227,60195.773
h5716,38728.266,39867.12,40589.688,41133.246,41575.39,41951.727,42281.695,42577.15,42845.848,43093.184,43323.062,43538.387,43741.41,43933.887,44117.234,44292.598,44460.93,44623.027,44779.566,44931.113,45078.17,45221.168,45360.48,45496.445,45629.35,45759.465,45887.023,46012.24,46135.3,46256.39,46375.668,46493.277,46609.36,46724.04,46837.434,46949.656,47060.81,47170.99,47280.285,47388.79,47496.586,47603.75,47710.363,47816.5,47922.23,48027.625,48132.754,48237.688,48342.484,48447.215,48551.95,48656.746,48761.676,48866.805,48972.2,49077.93,49184.066,49290.68,49397.848,49505.64,49614.15,49723.445,49833.625,49944.773,50056.996,50170.395,50285.074,50401.156,50518.766,50638.043,50759.133,50882.195,51007.41,51134.965,51265.082,51397.99,51533.95,51673.26,51816.26,51963.316,52114.867,52271.402,52433.5,52601.836,52777.2,52960.543,53153.023,53356.043,53571.37,53801.246,54048.586,54317.285,54612.734,54942.707,55319.04,55761.184,56304.742,57027.312,58166.168
h5717,40260.395,41405.11,42131.39,42677.746,43122.164,43500.434,43832.1,44129.07,44399.152,44647.76,44878.82,45095.254,45299.32,45492.79,45677.08,45853.344,46022.543,46185.473,46342.816,46495.145,46642.957,46786.688,46926.72,47063.38,47196.97,47327.754,47455.97,47581.824,47705.523,47827.234,47947.125,48065.34,48182.02,48297.29,48411.266,48524.066,48635.79,48746.535,48856.395,48965.457,49073.805,49181.523,49288.684,49395.367,49501.64,49607.58,49713.25,49818.72,49924.055,50029.324,50134.598,50239.934,50345.402,50451.074,50557.008,50663.285,50769.965,50877.13,50984.844,51093.195,51202.258,51312.117,51422.863,51534.586,51647.383,51761.363,51876.633,51993.312,52111.527,52231.418,52353.13,52476.824,52602.684,52730.9,52861.68,52995.27,53131.934,53271.96,53415.695,53563.508,53715.836,53873.176,54036.11,54205.31,54381.574,54565.863,54759.33,54963.395,55179.832,55410.887,55659.5,55929.582,56226.55,56558.22,56936.49,57380.902,57927.258,58653.543,59798.254
h5718,36459.043,37619.895,38356.42,38910.48,39361.164,39744.766,40081.11,40382.266,40656.156,40908.273,41142.586,41362.074,41569.02,41765.21,41952.1,42130.85,42302.438,42467.664,42627.223,42781.7,42931.598,43077.355,43219.363,43357.95,43493.426,43626.05,43756.074,43883.707,44009.145,44132.574,44254.152,44374.035,44492.36,44609.254,44724.844,44839.23,44952.53,45064.836,45176.246,45286.848,45396.723,45505.96,45614.633,45722.82,45830.59,45938.023,46045.184,46152.137,46258.96,46365.715,46472.473,46579.293,46686.25,46793.41,46900.84,47008.613,47116.8,47225.473,47334.707,47444.586,47555.188,47666.594,47778.902,47892.2,48006.59,48122.176,48239.07,48357.395,48477.277,48598.86,48722.285,48847.727,48975.36,49105.38,49238.008,49373.48,49512.07,49654.074,49799.832,49949.73,50104.207,50263.766,50428.996,50600.582,50779.332,50966.22,51162.414,51369.355,51588.844,51823.16,52075.277,52349.164,52650.32,52986.668,53370.27,53820.953,54375.01,55111.535,56272.39
h5719,34166.36,35346.21,36094.79,36657.914,37115.973,37505.85,37847.7,38153.785,38432.156,38688.4,38926.547,39149.625,39359.957,39559.363,39749.31,39930.984,40105.375,40273.31,40435.48,40592.484,40744.836,40892.98,41037.31,41178.164,41315.855,41450.652,41582.8,41712.523,41840.016,41965.465,42089.03,42210.875,42331.137,42449.945,42567.42,42683.684,42798.836,42912.98,43026.215,43138.625,43250.3,43361.324,43471.773,43581.73,43691.266,43800.457,43909.367,44018.074,44126.645,44235.15,44343.65,44452.22,44560.926,44669.84,44779.03,44888.566,44998.523,45108.973,45219.996,45331.67,45444.082,45557.316,45671.46,45786.613,45902.875,46020.35,46139.16,46259.418,46381.266,46504.832,46630.28,46757.773,46887.496,47019.645,47154.44,47292.133,47432.99,47577.316,47725.46,47877.812,48034.816,48196.99,48364.92,48539.312,48720.99,48910.934,49110.34,49320.668,49543.75,49781.9,50038.14,50316.51,50622.598,50964.445,51354.324,51812.383,52375.508,53124.086,54303.934
h5720,31974.693,33154.844,33903.613,34466.883,34925.06,35315.04,35656.977,35963.14,36241.582,36497.89,36736.1,36959.234,37169.62,37369.08,37559.07,37740.793,37915.23,38083.207,38245.418,38402.46,38554.85,38703.035,38847.4,38988.293,39126.02,39260.85,39393.035,39522.79,39650.312,39775.793,39899.395,40021.27,40141.562,40260.4,40377.906,40494.2,40609.383,40723.555,40836.816,40949.254,41060.96,41172.01,41282.492,41392.477,41502.04,41611.258,41720.2,41828.934,41937.53,42046.062,42154.59,42263.188,42371.92,42480.863,42590.082,42699.645,42809.63,42920.11,43031.164,43142.867,43255.305,43368.566,43482.742,43597.92,43714.215,43831.723,43950.56,44070.85,44192.727,44316.33,44441.81,44569.336,44699.09,44831.27,44966.1,45103.83,45244.723,45389.086,45537.27,45689.66,45846.703,46008.914,46176.89,46351.33,46533.05,46723.047,46922.504,47132.887,47356.023,47594.234,47850.54,48128.984,48435.145,48777.082,49167.062,49625.24,50188.508,50937.277,52117.43
h5721,31481.252,32676.285,33434.496,34004.867,34468.82,34863.72,35209.965,35519.99,35801.945,36061.484,36302.695,36528.65,36741.684,36943.656,37136.043,37320.06,37496.695,37666.79,37831.047,37990.07,38144.383,38294.434,38440.617,38583.29,38722.75,38859.28,38993.133,39124.523,39253.656,39380.72,39505.88,39629.29,39751.098,39871.438,39990.426,40108.184,40224.816,40340.43,40455.12,40568.977,40682.09,40794.543,40906.414,41017.785,41128.73,41239.324,41349.64,41459.746,41569.715,41679.613,41789.51,41899.477,42009.586,42119.9,42230.492,42341.438,42452.81,42564.684,42677.137,42790.246,42904.105,43018.793,43134.406,43251.043,43368.8,43487.79,43608.125,43729.934,43853.348,43978.504,44105.566,44234.703,44366.094,44499.94,44636.473,44775.938,44918.605,45064.793,45214.844,45369.152,45528.18,45692.434,45862.53,46039.168,46223.18,46415.57,46617.543,46830.58,47056.527,47297.742,47557.28,47839.234,48149.258,48495.508,48890.402,49354.355,49924.73,50682.938,51877.973
h5722,32760.42,33920.965,34657.29,35211.203,35661.766,36045.266,36381.52,36682.598,36956.414,37208.46,37442.715,37662.14,37869.03,38065.17,38252.01,38430.715,38602.254,38767.438,38926.953,39081.39,39231.246,39376.97,39518.934,39657.484,39792.92,39925.516,40055.5,40183.1,40308.508,40431.902,40553.45,40673.3,40791.594,40908.457,41024.01,41138.37,41251.64,41363.914,41475.297,41585.867,41695.715,41804.92,41913.566,42021.723,42129.465,42236.867,42344,42450.926,42557.723,42664.45,42771.176,42877.97,42984.9,43092.027,43199.43,43307.17,43415.332,43523.977,43633.184,43743.03,43853.6,43964.98,44077.258,44190.523,44304.883,44420.438,44537.305,44655.598,44775.445,44896.992,45020.39,45145.797,45273.395,45403.383,45535.973,45671.41,45809.96,45951.93,46097.65,46247.508,46401.94,46561.457,46726.645,46898.184,47076.887,47263.723,47459.867,47666.754,47886.184,48120.434,48372.484,48646.3,48947.375,49283.633,49667.133,50117.695,50671.605,51407.934,52568.477
h5723,32371.17,33553.13,34303.047,34867.176,35326.055,35716.633,36059.094,36365.723,36644.594,36901.293,37139.87,37363.348,37574.05,37773.816,37964.098,38146.1,38320.805,38489.04,38651.5,38808.785,38961.406,39109.816,39254.402,39395.51,39533.45,39668.484,39800.87,39930.824,40058.547,40184.22,40308.008,40430.07,40550.547,40669.566,40787.254,40903.723,41019.082,41133.43,41246.863,41359.477,41471.35,41582.574,41693.223,41803.375,41913.11,42022.492,42131.6,42240.5,42349.266,42457.96,42566.656,42675.42,42784.324,42893.43,43002.816,43112.547,43222.7,43333.35,43444.57,43556.45,43669.06,43782.492,43896.844,44012.2,44128.668,44246.355,44365.38,44485.85,44607.914,44731.707,44857.38,44985.098,45115.05,45247.438,45382.477,45520.414,45661.523,45806.11,45954.516,46107.14,46264.426,46426.887,46595.117,46769.824,46951.824,47142.11,47341.87,47552.58,47776.055,48014.63,48271.33,48550.2,48856.832,49199.293,49589.867,50048.746,50612.88,51362.793,52544.754
h5724,37075.75,38038.85,38649.906,39109.58,39483.49,39801.742,40080.79,40330.645,40557.875,40767.043,40961.44,41143.54,41315.23,41478.004,41633.05,41781.35,41923.707,42060.79,42193.168,42321.33,42445.69,42566.62,42684.434,42799.414,42911.81,43021.844,43129.715,43235.605,43339.676,43442.08,43542.945,43642.406,43740.574,43837.555,43933.453,44028.355,44122.35,44215.527,44307.957,44399.715,44490.875,44581.504,44671.664,44761.42,44850.832,44939.965,45028.867,45117.605,45206.23,45294.797,45383.367,45471.992,45560.73,45649.633,45738.76,45828.176,45917.934,46008.094,46098.723,46189.88,46281.64,46374.07,46467.246,46561.242,46656.145,46752.043,46849.023,46947.19,47046.652,47147.52,47249.92,47353.992,47459.883,47567.754,47677.79,47790.184,47905.164,48022.977,48143.906,48268.27,48396.43,48528.81,48665.89,48808.246,48956.543,49111.594,49274.367,49446.06,49628.156,49822.555,50031.723,50258.953,50508.81,50787.855,51106.11,51480.02,51939.69,52550.746,53513.848
h5725,39995.742,41031.86,41689.246,42183.77,42586.027,42928.41,43228.613,43497.41,43741.87,43966.9,44176.035,44371.938,44556.645,44731.758,44898.566,45058.11,45211.258,45358.734,45501.15,45639.023,45772.816,45902.914,46029.66,46153.355,46274.273,46392.65,46508.7,46622.617,46734.582,46844.746,46953.26,47060.26,47165.875,47270.207,47373.375,47475.473,47576.598,47676.836,47776.273,47874.992,47973.062,48070.56,48167.555,48264.117,48360.31,48456.2,48551.844,48647.305,48742.652,48837.934,48933.22,49028.562,49124.027,49219.67,49315.56,49411.754,49508.312,49605.31,49702.81,49800.88,49899.598,49999.035,50099.273,50200.4,50302.496,50405.66,50509.996,50615.605,50722.61,50831.125,50941.29,51053.25,51167.17,51283.22,51401.598,51522.51,51646.21,51772.957,51903.055,52036.844,52174.723,52317.137,52464.613,52617.76,52777.305,52944.11,53119.223,53303.93,53499.836,53708.973,53933.996,54178.457,54447.254,54747.46,55089.844,55492.1,55986.625,56644.008,57680.13
